file_name,conditioning_image,caption
proenza-schouler-suede-large-arch-shoulder-bag_14957573_28986783_1320.png,proenza-schouler-suede-large-arch-shoulder-bag_14957573_28986783_1320_dwt2_thr.png,a picture of a woman holding a brown sued bag
9b36a755-a544-41cc-8ca5-767b63eed735_1400101_TABLET_LANDSCAPE_LARGE_16_9.png,9b36a755-a544-41cc-8ca5-767b63eed735_1400101_TABLET_LANDSCAPE_LARGE_16_9_dwt2_thr.png,a picture of a man drinking a glass of whiskey
black-silver-clasp.png,black-silver-clasp_dwt2_thr.png,a picture of a black leather bracelet with a stainless clasp
getty_leopardstown-races_spo_gyi844948204jpg-js351662360-e1504983894805.png,getty_leopardstown-races_spo_gyi844948204jpg-js351662360-e1504983894805_dwt2_thr.png,a picture of a horse race with jockeys on the horses
TheSinkingCity_PS4_Test_011.png,TheSinkingCity_PS4_Test_011_dwt2_thr.png,a picture of a man walking down a street
glider_detail_images_Tripp%20Trapp_BabySet_938x1072px_White_SP.png,glider_detail_images_Tripp%20Trapp_BabySet_938x1072px_White_SP_dwt2_thr.png,a picture of a white high chair with a white base
Twill_BrownBurnt_c9744114-17f0-43b6-8fa2-33d40fe5cb0e_1024x1024.png,Twill_BrownBurnt_c9744114-17f0-43b6-8fa2-33d40fe5cb0e_1024x1024_dwt2_thr.png,a picture of a round rug
c5c8f2caafc32a4fcaa2e6f944f2be81.png,c5c8f2caafc32a4fcaa2e6f944f2be81_dwt2_thr.png,a picture of a woman wearing a striped off the shoulder top
GettyImages-626804136-scaled.png,GettyImages-626804136-scaled_dwt2_thr.png,a picture of a large building with a flag on the roof
calla-5-piece-dining-set-within-most-recently-released-casiano-5-piece-dining-sets.png,calla-5-piece-dining-set-within-most-recently-released-casiano-5-piece-dining-sets_dwt2_thr.png,a picture of a dining table and chairs
60433591_1_x.png,60433591_1_x_dwt2_thr.png,a picture of a bird on a branch
ZiehHFd5HqkGfeSE.png,ZiehHFd5HqkGfeSE_dwt2_thr.png,a picture of a person skiing down a mountain
vig_0000010180_11565_12.png,vig_0000010180_11565_12_dwt2_thr.png,a picture of a black converse sneakers
61FRvbQyvAL.png,61FRvbQyvAL_dwt2_thr.png,a picture of a pearl and diamond pendant
nintchdbpict000308598550-e1489505211185.png,nintchdbpict000308598550-e1489505211185_dwt2_thr.png,a picture of a man giving a speech
944441a5a0b37f7023ffb1185c3c5043.png,944441a5a0b37f7023ffb1185c3c5043_dwt2_thr.png,a picture of a sunset with mountains in the background
pink-white-wedding-color-palette-candy-buffet.png,pink-white-wedding-color-palette-candy-buffet_dwt2_thr.png,a picture of a table with a cake and candy
a229b5cd-a70b-44e3-85a5-05c475c3b0f8_1.png,a229b5cd-a70b-44e3-85a5-05c475c3b0f8_1_dwt2_thr.png,a picture of a pink sapphire engagement ring
18alchemy-superJumbo.png,18alchemy-superJumbo_dwt2_thr.png,a picture of a large oil refinery
online_version-14977_716_elchokidsdownvest_b.png,online_version-14977_716_elchokidsdownvest_b_dwt2_thr.png,a picture of a green vest with a white hood
cover-premium-silicone-5-45--pour-iphone-12-mini--p-image-40852-grande.png,cover-premium-silicone-5-45--pour-iphone-12-mini--p-image-40852-grande_dwt2_thr.png,a picture of the iphone 11 in aqua green
15664794692871.png,15664794692871_dwt2_thr.png,a picture of two men in suits and ties
Girl-Thank-You-Postcard2.png,Girl-Thank-You-Postcard2_dwt2_thr.png,a picture of a group of people with the words wildlife warriors
581c1968a2fece8c641aee68dd049c02_1024x1024.png,581c1968a2fece8c641aee68dd049c02_1024x1024_dwt2_thr.png,a picture of a bag on a white background
DfrXaM7UYAA_Rt9.png,DfrXaM7UYAA_Rt9_dwt2_thr.png,a picture of a child standing next to a dinosaur
Dressing-Tips-For-Working-Women-During-Monsoon.png,Dressing-Tips-For-Working-Women-During-Monsoon_dwt2_thr.png,a picture of a woman holding an umbrella
cabana-stripes-pillows-umbrellas.png,cabana-stripes-pillows-umbrellas_dwt2_thr.png,a picture of a colorfully colored couch
1840_INVISIBLE_BAR_Kelly_Clip_White_1024x1024.png,1840_INVISIBLE_BAR_Kelly_Clip_White_1024x1024_dwt2_thr.png,a picture of a woman in a bra
wp3649669.png,wp3649669_dwt2_thr.png,a picture of a woman holding a glass of wine
K19EB373YE_1_1024x.png,K19EB373YE_1_1024x_dwt2_thr.png,a picture of a boy in a green suit
Used-2015-Ferrari-California-T.png,Used-2015-Ferrari-California-T_dwt2_thr.png,a picture of a car dashboard
product-original-581209-210886-1446036486-7caa473cb5650adc9275f588ef910daf.png,product-original-581209-210886-1446036486-7caa473cb5650adc9275f588ef910daf_dwt2_thr.png,a picture of a woman taking a self self self self self self self self self self self self self self self self self self self self self self self self self self self self self self self self self self self
5_caters_overcrowded_train_06.png,5_caters_overcrowded_train_06_dwt2_thr.png,a picture of a crowded train station
image.png,image_dwt2_thr.png,a picture of a group of people riding a ski lift
cute-domo-wallpaper-13.png,cute-domo-wallpaper-13_dwt2_thr.png,a picture of a castle with a sun in the background
bn_michael_kors_mk5569_womens_lexington_chronograph_rose_dial_ladies_watch_1507474829_2267a7af0.png,bn_michael_kors_mk5569_womens_lexington_chronograph_rose_dial_ladies_watch_1507474829_2267a7af0_dwt2_thr.png,a picture of a rose gold watch
6000000006.png,6000000006_dwt2_thr.png,a picture of a couch and a table
W17PF_CTG_BW_020_sRGB_png.png,W17PF_CTG_BW_020_sRGB_png_dwt2_thr.png,a picture of a woman wearing a red coat
knlng15466_3.png,knlng15466_3_dwt2_thr.png,a picture of a man wearing a black sweater
STK647563.png,STK647563_dwt2_thr.png,a picture of green lantern and the green lantern team
201124_111702-2.png,201124_111702-2_dwt2_thr.png,a picture of a plane with seats and windows
h0916001_mr2091_bk_161003120122_01_1200.png,h0916001_mr2091_bk_161003120122_01_1200_dwt2_thr.png,a picture of a black office chair
226-KellyGreen-2-Y500KellyGreenModelBack-1200W.png,226-KellyGreen-2-Y500KellyGreenModelBack-1200W_dwt2_thr.png,a picture of a young boy wearing a green polo shirt
Happy-Gardening-Coloring-Pages.png,Happy-Gardening-Coloring-Pages_dwt2_thr.png,a picture of a girl and her dog in the garden
gorgeous-golden-gate-wallpaper-1.png,gorgeous-golden-gate-wallpaper-1_dwt2_thr.png,a picture of the golden gate bridge at sunset
c0e413af6d2ebae230f330cba94bdece.png,c0e413af6d2ebae230f330cba94bdece_dwt2_thr.png,a picture of a man and woman posing for the camera
30cc7e3e-d001-4c62-a633-c347230122fd.png,30cc7e3e-d001-4c62-a633-c347230122fd_dwt2_thr.png,a picture of a stack of cran cookies
q0gsm8anrqcf42eanbv6btw730i.png,q0gsm8anrqcf42eanbv6btw730i_dwt2_thr.png,a picture of a patio with a view of the ocean
gettyimages-75463299-1497477667.png,gettyimages-75463299-1497477667_dwt2_thr.png,a picture of a woman in a bathtub
red-carpet-ray-sunshine-came-way-Anna-Faris-who.png,red-carpet-ray-sunshine-came-way-Anna-Faris-who_dwt2_thr.png,a picture of lady gaga in a yellow dress
5c94f9bc2a000091024f63c8.png,5c94f9bc2a000091024f63c8_dwt2_thr.png,a picture of a man sitting in a chair
USATSI_15507362.png,USATSI_15507362_dwt2_thr.png,a picture of a basketball player going for the ball
4024x2267.png,4024x2267_dwt2_thr.png,a picture of a store with a lot of items
KWinnieckiCLU.png,KWinnieckiCLU_dwt2_thr.png,a picture of a volleyball player hitting the ball
Kayla_Harrison_Fearless_Gi_0002_Brightness_Contrast1_1600x1600.png,Kayla_Harrison_Fearless_Gi_0002_Brightness_Contrast1_1600x1600_dwt2_thr.png,a picture of a woman and a child in karate gear
11-5661_2_1024x.png,11-5661_2_1024x_dwt2_thr.png,a picture of a woman wearing a corset
IMG_7750.png,IMG_7750_dwt2_thr.png,a picture of a woman standing on a roof
DSC_0364.png,DSC_0364_dwt2_thr.png,a picture of a patchwork quilt
8lAXEv.png,8lAXEv_dwt2_thr.png,a picture of a snowy park with benches and trees
vancouver-bald-eagle-count.png,vancouver-bald-eagle-count_dwt2_thr.png,a picture of a bald eagle flying in the air
M62vQY.png,M62vQY_dwt2_thr.png,a picture of a woman holding a teddy bear
IMG_5391-country-grey-chalk-paint-chair-makeover.png,IMG_5391-country-grey-chalk-paint-chair-makeover_dwt2_thr.png,a picture of a chair and a vase of flowers
NINTCHDBPICT000566055586.png,NINTCHDBPICT000566055586_dwt2_thr.png,a picture of a young girl playing with her doll house
17-old-ranch-country-club-seal-beach-wedding-party-photography.png,17-old-ranch-country-club-seal-beach-wedding-party-photography_dwt2_thr.png,a picture of a wedding party
brooklynbridgeUK.png,brooklynbridgeUK_dwt2_thr.png,a picture of a bridge with a pot of books and a plant
d82baf4b1bb92053dccf6fd9367c129a.png,d82baf4b1bb92053dccf6fd9367c129a_dwt2_thr.png,a picture of a table with two stools
couple-at-lakeharriet-water-front-4.png,couple-at-lakeharriet-water-front-4_dwt2_thr.png,a picture of a couple kissing in front of a boat
0bc2ef26-0621-46e0-9eb5-505df7b08f4c_rw_1920.png,0bc2ef26-0621-46e0-9eb5-505df7b08f4c_rw_1920_dwt2_thr.png,a picture of a magazine with a bear and a woman
626320_59058365fccc4faa86d84b86acb42684~mv2.png,626320_59058365fccc4faa86d84b86acb42684~mv2_dwt2_thr.png,a picture of a wedding cake with flowers
aus_63276_240720145857php92.png,aus_63276_240720145857php92_dwt2_thr.png,a picture of a family
2709982_fdfaec9c_1.png,2709982_fdfaec9c_1_dwt2_thr.png,a picture of a kitchen area in a boat
e454e99dd123e9aa30655c45e79a91fd9457d656.png,e454e99dd123e9aa30655c45e79a91fd9457d656_dwt2_thr.png,a picture of a red leather wallet with a striped stripe
a6d7dd12-d119-42d1-8a10-79c838b90946_1.png,a6d7dd12-d119-42d1-8a10-79c838b90946_1_dwt2_thr.png,a picture of a table with a candle and a christmas tree
img_0868_3.png,img_0868_3_dwt2_thr.png,a picture of a louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis louis
breast%20implant%20removal%20or%20explant%20and%20breast%20lift%20by%20dr%20eddie%20cheng%20brisbane-9.png,breast%20implant%20removal%20or%20explant%20and%20breast%20lift%20by%20dr%20eddie%20cheng%20brisbane-9_dwt2_thr.png,a picture of a woman with a large breast
2_3_1_2012_1_49_14_PM_DEEPTHIandDEENO.png,2_3_1_2012_1_49_14_PM_DEEPTHIandDEENO_dwt2_thr.png,a picture of a man and woman
sfw_camilla-cerea_taxidermy-1.png,sfw_camilla-cerea_taxidermy-1_dwt2_thr.png,a picture of someone washing a bird in a sink
AM19008529_530x@2x.png,AM19008529_530x@2x_dwt2_thr.png,a picture of a necklace and earrings on a manne
IMG_2607_1024x1024@2x.png,IMG_2607_1024x1024@2x_dwt2_thr.png,a picture of a pink bracelet with black beads
636077242972625529-USP-NFL-OAKLAND-RAIDERS-AT-SAN-DIEGO-CHARGERS-77033956.png,636077242972625529-USP-NFL-OAKLAND-RAIDERS-AT-SAN-DIEGO-CHARGERS-77033956_dwt2_thr.png,a picture of a football player with a helmet on
DSC_6882.png,DSC_6882_dwt2_thr.png,a picture of two people playing a piano
ba9f92_717abdba221542318ee371240afc460a~mv2_d_1900_1268_s_2.png,ba9f92_717abdba221542318ee371240afc460a~mv2_d_1900_1268_s_2_dwt2_thr.png,a picture of a beach with a sky and clouds
fb0bf7b2abe7acfbcf95e2a180832e43.png,fb0bf7b2abe7acfbcf95e2a180832e43_dwt2_thr.png,a picture of a hallway with a door and a staircase
6741_1024x1024.png,6741_1024x1024_dwt2_thr.png,a picture of a diamond engagement ring
Capture_One_Session2879_580x@2x.png,Capture_One_Session2879_580x@2x_dwt2_thr.png,a picture of a woman in a blue striped dress
NINTCHDBPICT000471283520-e1550938880261.png,NINTCHDBPICT000471283520-e1550938880261_dwt2_thr.png,a picture of a soccer game
res-S2-201-quicksalvage-02.png,res-S2-201-quicksalvage-02_dwt2_thr.png,a picture of a group of people in a dark room
_11106869.png,_11106869_dwt2_thr.png,a picture of a woman's wedged shoe
boss-casual-t-shirt-wit-donkerblauw-wit-4037556748281.png,boss-casual-t-shirt-wit-donkerblauw-wit-4037556748281_dwt2_thr.png,a picture of a man wearing a white t - shirt with a pocket
NRB_425213070EDR_F0060658NCAM00544M_.png,NRB_425213070EDR_F0060658NCAM00544M__dwt2_thr.png,a picture of a light shining in the sky
7.png,7_dwt2_thr.png,a picture of a living room with a large table
Hot-New-Elegant-Fashion-Red-Rose-Flower-Jewelry-Gift-Ring-Earrings-Pendant-Box-Case-Wedding-Decoration.png,Hot-New-Elegant-Fashion-Red-Rose-Flower-Jewelry-Gift-Ring-Earrings-Pendant-Box-Case-Wedding-Decoration_dwt2_thr.png,a picture of three red roses with a ring
3dc4ae332cce6b72d4711b3411a40311.png,3dc4ae332cce6b72d4711b3411a40311_dwt2_thr.png,a picture of a kitchen with a sink and stove
Donuts-B1200x1200-1.png,Donuts-B1200x1200-1_dwt2_thr.png,a picture of a plate of donuts
Songs-Motivate.png,Songs-Motivate_dwt2_thr.png,a picture of a woman wearing headphones
IMG_0709.png,IMG_0709_dwt2_thr.png,a picture of a statue in front of a building
modern_thumb.png,modern_thumb_dwt2_thr.png,a picture of a white mdf mdf mdf mdf mdf mdf mdf mdf
starshiners-blue-occasional-dress-with-tented-cut--S042028-2-434617.png,starshiners-blue-occasional-dress-with-tented-cut--S042028-2-434617_dwt2_thr.png,a picture of a woman in a blue dress
low_114872_Mood_white-1200.png,low_114872_Mood_white-1200_dwt2_thr.png,a picture of a watch
GettyImages-1231668114.png,GettyImages-1231668114_dwt2_thr.png,a picture of a person on skis
0619dfc1ca66e2b69debcc49df049d3d.png,0619dfc1ca66e2b69debcc49df049d3d_dwt2_thr.png,a picture of a glass table with wooden legs
-1x-1.png,-1x-1_dwt2_thr.png,a picture of a group of people in the woods
21696982_org.png,21696982_org_dwt2_thr.png,a picture of a table with three tables
7087872_1556369207_Dispatcher.png,7087872_1556369207_Dispatcher_dwt2_thr.png,a picture of a garage with a bike and a tool box
DowntoEarth_720x@2x.png,DowntoEarth_720x@2x_dwt2_thr.png,a picture of a bowl of blue and green con con con con con con con con con con con con con con con con con con con
MS-Story-Labs-Agajan-Farhad-Mercy-Corps-2017-05-149-smaller.png,MS-Story-Labs-Agajan-Farhad-Mercy-Corps-2017-05-149-smaller_dwt2_thr.png,a picture of a man
050-simeon-muller-3505-unsplash-1.png,050-simeon-muller-3505-unsplash-1_dwt2_thr.png,a picture of a cross
81tfmOElTNL.png,81tfmOElTNL_dwt2_thr.png,a picture of a variety of soaps
did-this-in-my-entry-way-for-husbands-30th-birthday-30-balloons-10.png,did-this-in-my-entry-way-for-husbands-30th-birthday-30-balloons-10_dwt2_thr.png,a picture of a birthday party with balloons
395d2933-7fe5-4d36-a869-02f12cc6d49f.png,395d2933-7fe5-4d36-a869-02f12cc6d49f_dwt2_thr.png,a picture of a woman wearing a blue dress
29906170001_4340564602001_thumb-Buzz60video6671631224195269854.png,29906170001_4340564602001_thumb-Buzz60video6671631224195269854_dwt2_thr.png,a picture of a rock in the dark sky
original.png,original_dwt2_thr.png,a picture of a donut with a flag in the background
1e1e4716-f68c-4cd2-8f3c-07dd9e3e794c.png,1e1e4716-f68c-4cd2-8f3c-07dd9e3e794c_dwt2_thr.png,a picture of a woman wearing a black dress with a v neckline and a long skirt
N%26J_MILTON_KEYNES_WEDDING_LONDON_PHOTOGRAPHER_ASIAN_WEDDING-67.png,N%26J_MILTON_KEYNES_WEDDING_LONDON_PHOTOGRAPHER_ASIAN_WEDDING-67_dwt2_thr.png,a picture of a bride getting her makeup done
c50d5f37b5f0ea029ea1918fac40b53e.png,c50d5f37b5f0ea029ea1918fac40b53e_dwt2_thr.png,a picture of the adidass sneakers in grey and orange
feeede0b-42a3-4f7a-8ded-de94662ab3a1.png,feeede0b-42a3-4f7a-8ded-de94662ab3a1_dwt2_thr.png,a picture of a group of people sitting on the ground
alek-wek-cfda-awards-2019.png,alek-wek-cfda-awards-2019_dwt2_thr.png,a picture of a woman in a black gown
_GUC0306_20170920190353.png,_GUC0306_20170920190353_dwt2_thr.png,a picture of a woman walking down a runway
therma-fit-mens-tapered-training-pants-DlBX86.png,therma-fit-mens-tapered-training-pants-DlBX86_dwt2_thr.png,a picture of a man wearing grey sweat pants
senner-tuning-nissan-370z-2nd-stage-23.png,senner-tuning-nissan-370z-2nd-stage-23_dwt2_thr.png,a picture of a white car in a parking
61DRP37rdgL.png,61DRP37rdgL_dwt2_thr.png,a picture of a pair of bearings
Chrome-Logo.png,Chrome-Logo_dwt2_thr.png,a picture of the google chrome logo
636282240164828967-0818-Brewry-MT-155138.png,636282240164828967-0818-Brewry-MT-155138_dwt2_thr.png,a picture of a man in a brewery
metro-last-light-20514-1920x1080.png,metro-last-light-20514-1920x1080_dwt2_thr.png,a picture of a city with a lightning
UNK-Commencement-Web.png,UNK-Commencement-Web_dwt2_thr.png,a picture of a group of graduates
5e3a2f245bc79c4fc04db9d5.png,5e3a2f245bc79c4fc04db9d5_dwt2_thr.png,a picture of a police officer wearing a mask
bigcutarmchairhighres-1024x1024.png,bigcutarmchairhighres-1024x1024_dwt2_thr.png,a picture of three white and orange chairs
rick-and-morty-art-17.png,rick-and-morty-art-17_dwt2_thr.png,a picture of two people sitting in chairs
Pip-Todman-Stampin-Up-Demonstrator-Wildly-Happy-Greek-Isles-Achiever-L-1024x1024.png,Pip-Todman-Stampin-Up-Demonstrator-Wildly-Happy-Greek-Isles-Achiever-L-1024x1024_dwt2_thr.png,a picture of a card with a fox and a tag
TurquoiseSavetheDateSTDW112A002-2000x1500.png,TurquoiseSavetheDateSTDW112A002-2000x1500_dwt2_thr.png,a picture of a wedding invitation with a blue envelope and a white envelope
Air-4_Radio_Mixer_from_Audioarts_Side_View2.png,Air-4_Radio_Mixer_from_Audioarts_Side_View2_dwt2_thr.png,a picture of a mixer with a white background
well-known-insulated-thermal-blackout-curtain-panel-pairs-with-regard-to-superior-linen-textured-blackout-curtain-set-of-2-thermal-insulated-panel-pair-with-grommet-top-header-classic-natural-look.png,well-known-insulated-thermal-blackout-curtain-panel-pairs-with-regard-to-superior-linen-textured-blackout-curtain-set-of-2-thermal-insulated-panel-pair-with-grommet-top-header-classic-natural-look_dwt2_thr.png,a picture of a white curtain with a window in the background
81RnXgAG1%2BL.png,81RnXgAG1%2BL_dwt2_thr.png,a picture of a table cloth with a colorful striped pattern
61bNMRFqtsL.png,61bNMRFqtsL_dwt2_thr.png,a picture of the sunglasses with blue lenses
Bitcoin-Weekly-Chart-Dec-5.png,Bitcoin-Weekly-Chart-Dec-5_dwt2_thr.png,a picture of a chart with a red arrow on it
